date,oil_price,celebrate,transactions,sales,onpromotion
2013-02-02,95.30894736842104,False,2116.2391304347825,291.18263900392816,0.0
2013-02-03,95.30894736842103,False,1891.8695652173913,272.91628517396185,0.0
2013-02-04,96.21,False,1637.608695652174,193.21476712514027,0.0
2013-02-05,96.68,False,1656.6521739130435,180.2726369977553,0.0
2013-02-06,96.44,False,1636.7608695652175,180.436687513468,0.0
2013-02-07,95.84,False,1582.3695652173913,163.19165598933782,0.0
2013-02-08,95.71,False,1733.1739130434783,194.97294607856338,0.0
2013-02-09,95.30894736842104,False,1963.9565217391305,233.54448881857462,0.0
2013-02-10,95.30894736842104,False,1520.9347826086957,168.88402300392815,0.0
2013-02-11,97.01,True,1461.3478260869565,156.35667167564534,0.0
2013-02-12,97.48,True,1561.0434782608695,173.28888378905725,0.0
2013-02-13,97.03,False,1741.2608695652175,179.3478843782267,0.0
2013-02-14,97.3,False,1927.8478260869565,172.93154711391696,0.0
2013-02-15,95.95,False,1647.5869565217392,179.668285023569,0.0
2013-02-16,95.30894736842107,False,2017.7391304347825,272.5367530909091,0.0
2013-02-17,95.30894736842104,False,1683.6739130434783,224.2362009057239,0.0
2013-02-18,95.30894736842104,False,1661.6739130434783,196.8269209826038,0.0
2013-02-19,96.69,False,1535.7608695652175,164.7799113080808,0.0
2013-02-20,94.92,False,1604.608695652174,176.09605052413022,0.0
2013-02-21,92.79,False,1483.608695652174,150.23070090656566,0.0
2013-02-22,93.12,False,1541.608695652174,160.31418020819305,0.0
2013-02-23,95.30894736842107,False,1921.5217391304348,231.70446078170593,0.0
2013-02-24,95.30894736842107,False,1828.804347826087,254.05506515319865,0.0
2013-02-25,92.74,False,1568.8478260869565,172.34055888496073,0.0
2013-02-26,92.63,False,1493.608695652174,151.75365155303032,0.0
2013-02-27,92.84,False,1525.4347826086957,161.8417502351291,0.0
2013-02-28,92.03,False,1517.7826086956522,156.0697485342312,0.0
2013-03-01,90.71,False,1728.7826086956522,212.62523292031426,0.0
2013-03-02,92.9385,True,2143.8260869565215,307.43950912345673,0.0
2013-03-03,92.9385,False,2015.5652173913043,314.1529629781145,0.0
2013-03-04,90.13,False,1719.0869565217392,215.29050454377108,0.0
2013-03-05,90.88,False,1633.3478260869565,186.41413759203147,0.0
2013-03-06,90.47,False,1663.4565217391305,188.39875475196408,0.0
2013-03-07,91.53,False,1606.7391304347825,164.4778490516274,0.0
2013-03-08,92.01,False,1700.6739130434783,177.66592590740743,0.0
2013-03-09,92.9385,False,2010.0434782608695,254.35437534567902,0.0
2013-03-10,92.9385,False,1876.5652173913043,259.1805590084175,0.0
2013-03-11,92.07,False,1633.9347826086957,178.6639354775533,0.0
2013-03-12,92.44,False,1507.5217391304348,152.53837149831648,0.0
2013-03-13,92.47,False,1565.4347826086957,161.54302130864198,0.0
2013-03-14,93.03,False,1465.0652173913043,138.9121324893378,0.0
2013-03-15,93.49,False,1642.0217391304348,177.26043221829403,0.0
2013-03-16,92.93850000000002,False,1997.8260869565217,270.6135993047138,0.0
2013-03-17,92.93849999999999,False,1942.304347826087,288.1254685258137,0.0
2013-03-18,93.71,False,1617.7826086956522,185.34444614478116,0.0
2013-03-19,92.44,False,1561.7608695652175,164.99452631705947,0.0
2013-03-20,93.21,False,1611.8478260869565,180.25084564870932,0.0
2013-03-21,92.46,False,1503.4130434782608,151.02700782996635,0.0
2013-03-22,93.41,False,1565.0,170.65120873681255,0.0
2013-03-23,92.9385,False,1998.3260869565217,254.31650004826037,0.0
2013-03-24,92.93849999999999,False,1813.891304347826,252.41000951234565,0.0
2013-03-25,94.55,False,1586.7826086956522,178.20404599242426,0.0
2013-03-26,95.99,False,1488.4565217391305,154.78015482603814,0.0
2013-03-27,96.53,False,1609.7608695652175,176.03319247923682,0.0
2013-03-28,97.24,False,1784.8695652173913,190.40026319977554,0.0
2013-03-29,92.93849999999999,False,1690.891304347826,193.89064646464647,0.0
2013-03-30,92.9385,False,1969.804347826087,254.01871831425365,0.0
2013-03-31,92.9385,False,1794.8478260869565,259.31966327497196,0.0
2013-04-01,97.1,True,1775.608695652174,240.63773732435465,0.0
2013-04-02,97.23,False,1677.5,211.97128392873174,0.0
2013-04-03,95.02,False,1707.2608695652175,209.72563180656567,0.0
2013-04-04,93.26,False,1569.9347826086957,173.25386417676768,0.0
2013-04-05,92.76,False,1628.8695652173913,188.77372729012347,0.0
2013-04-06,92.02136363636363,False,2061.8260869565215,285.87217397474745,0.0
2013-04-07,92.02136363636363,False,1938.7608695652175,291.27293876767675,0.0
2013-04-08,93.36,False,1633.9347826086957,194.5285162418631,0.0
2013-04-09,94.18,False,1552.5217391304348,171.9056127731201,0.0
2013-04-10,94.59,False,1608.4565217391305,175.55913296352415,0.0
2013-04-11,93.44,False,1563.195652173913,170.15904209315377,0.0
2013-04-12,91.23,True,1639.195652173913,176.42815209595958,0.0
2013-04-13,92.02136363636363,False,2003.608695652174,254.45706905050505,0.0
2013-04-14,92.02136363636362,True,1887.0217391304348,268.472025147587,0.0
2013-04-15,88.75,False,1657.6304347826087,190.0743311195286,0.0
2013-04-16,88.73,False,1612.7608695652175,187.11104379854098,0.0
2013-04-17,86.65,False,1620.195652173913,187.98570086531987,0.0
2013-04-18,87.83,False,1485.7173913043478,158.20679570763187,0.0
2013-04-19,88.04,False,1589.5434782608695,174.85336977553308,0.0
2013-04-20,92.02136363636365,False,2000.304347826087,258.07229968742985,0.0
2013-04-21,92.02136363636363,True,1900.0217391304348,272.5707250768799,0.0
2013-04-22,88.81,False,1633.8478260869565,184.560225020202,0.0
2013-04-23,89.21,False,1557.7608695652175,169.52740344753084,0.0
2013-04-24,91.07,False,1587.0217391304348,174.2733922138047,0.0
2013-04-25,93.27,False,1498.195652173913,150.83648652974188,0.0
2013-04-26,92.63,False,1582.891304347826,170.8269118698092,0.0
2013-04-27,92.02136363636363,False,1952.7173913043478,250.65394943602695,0.0
2013-04-28,92.02136363636363,False,1886.3695652173913,268.02664025269365,0.0
2013-04-29,94.09,True,1565.4130434782608,184.50946914590347,0.0
2013-04-30,93.22,False,1598.108695652174,174.06647973849607,0.0
2013-05-01,90.74,True,1968.4347826086957,285.05871879292926,0.0
2013-05-02,93.7,False,1600.8478260869565,195.68432102300784,0.0
2013-05-03,95.25,False,1667.0652173913043,210.0399837442761,0.0
2013-05-04,94.50954545454546,False,2101.9347826086955,291.9974837065095,0.0
2013-05-05,94.50954545454545,False,2069.8260869565215,325.6276941531987,0.0
2013-05-06,95.8,False,1660.5,207.55857634455666,0.0
2013-05-07,95.28,False,1577.4565217391305,178.05441310213243,0.0
2013-05-08,96.24,False,1626.1304347826087,186.57542703030305,0.0
2013-05-09,96.09,False,1596.276595744681,171.6431296422559,0.0
2013-05-10,95.81,False,1708.127659574468,188.5170830241302,0.0
2013-05-11,94.50954545454545,True,2372.0,287.36845178451176,0.0
2013-05-12,94.50954545454546,True,1910.4255319148936,217.6546043852413,0.0
2013-05-13,94.76,False,1609.0425531914893,196.74414246352413,0.0
2013-05-14,93.96,False,1523.1702127659576,173.10286931481485,0.0
2013-05-15,93.95,False,1583.0,184.68774415319865,0.0
2013-05-16,94.85,False,1516.7446808510638,172.5908793136925,0.0
2013-05-17,95.72,False,1589.468085106383,185.1875656554433,0.0
2013-05-18,94.50954545454543,False,1956.872340425532,269.9043540639731,0.0
2013-05-19,94.50954545454546,False,1894.276595744681,290.77079349551065,0.0
2013-05-20,96.29,False,1587.5106382978724,191.7997839455668,0.0
2013-05-21,95.55,False,1502.1489361702127,172.37845115151515,0.0
2013-05-22,93.98,False,1526.872340425532,169.35212295594837,0.0
2013-05-23,94.12,False,1507.2978723404256,162.32382605274975,0.0
2013-05-24,93.84,True,1679.6808510638298,223.56298652188553,0.0
2013-05-25,94.50954545454545,False,1813.404255319149,234.5286992104377,0.0
2013-05-26,94.50954545454545,False,1741.8936170212767,252.87957355106622,0.0
2013-05-27,94.50954545454543,False,1534.9787234042553,180.48868177525253,0.0
2013-05-28,94.65,False,1527.6808510638298,172.46305727076322,0.0
2013-05-29,93.13,False,1573.8297872340424,173.58775583557798,0.0
2013-05-30,93.57,False,1639.404255319149,170.78835574579122,0.0
2013-05-31,91.93,False,1636.6170212765958,185.32987765151515,0.0
2013-06-01,95.7725,False,2164.68085106383,318.1267199708193,0.0
2013-06-02,95.7725,False,2085.4893617021276,357.85549660942763,0.0
2013-06-03,93.41,False,1715.9148936170213,239.24360156846237,0.0
2013-06-04,93.36,False,1621.5531914893618,207.46641980078564,0.0
2013-06-05,93.66,False,1651.1702127659576,203.02529793209877,0.0
2013-06-06,94.71,False,1537.9148936170213,178.16877996127945,0.0
2013-06-07,96.11,False,1681.1489361702127,200.71441525084177,0.0
2013-06-08,95.7725,False,1910.276595744681,261.66818131088667,0.0
2013-06-09,95.7725,False,1909.595744680851,295.6255500875421,0.0
2013-06-10,95.82,False,1586.0851063829787,196.27064645230075,0.0
2013-06-11,95.5,False,1460.340425531915,159.29192816638607,0.0
2013-06-12,95.98,False,1561.404255319149,179.67091919118965,0.0
2013-06-13,96.66,False,1483.0425531914893,158.74686871223346,0.0
2013-06-14,97.83,False,1626.2553191489362,183.47740858989897,0.0
2013-06-15,95.7725,False,2181.723404255319,283.9229331482043,0.0
2013-06-16,95.7725,False,1868.9148936170213,244.6094741195286,0.0
2013-06-17,97.86,False,1622.0425531914893,208.16176825140292,0.0
2013-06-18,98.46,False,1557.0,180.07033665628506,0.0
2013-06-19,98.24,False,1595.6511627906978,179.14436474579122,0.0
2013-06-20,94.89,False,1489.0212765957447,164.914671164422,0.0
2013-06-21,93.81,False,1568.4468085106382,179.41789395426488,0.0
2013-06-22,95.77250000000002,False,1886.8297872340424,250.47548378002244,0.0
2013-06-23,95.77250000000001,True,1833.0212765957447,283.369722301908,0.0
2013-06-24,95.07,False,1561.7659574468084,188.90682605965208,0.0
2013-06-25,95.25,True,1501.0425531914893,171.22308084399552,0.0
2013-06-26,95.47,False,1510.8297872340424,169.3867839301908,0.0
2013-06-27,97.0,False,1432.7659574468084,149.56535295510662,0.0
2013-06-28,96.36,False,1578.127659574468,181.93657228002246,0.0
2013-06-29,95.77250000000001,False,1990.0212765957447,285.84686203479237,0.0
2013-06-30,95.77250000000001,False,1861.723404255319,299.37244277609426,0.0
2013-07-01,97.94,False,1741.4893617021276,247.9003300204826,0.0
2013-07-02,99.65,False,1684.8297872340424,219.3930325925926,0.0
2013-07-03,101.92,True,1668.872340425532,210.1862614753086,0.0
2013-07-04,104.67090909090908,False,1609.872340425532,183.51300731088662,0.0
2013-07-05,103.09,False,1653.404255319149,197.19500565319865,0.0
2013-07-06,104.67090909090909,False,1960.2553191489362,269.0878192615039,0.0
2013-07-07,104.67090909090909,False,1855.723404255319,280.92372226599326,0.0
2013-07-08,103.03,False,1684.0,205.08024411728397,0.0
2013-07-09,103.46,False,1587.8478260869565,178.04665824876545,0.0
2013-07-10,106.41,False,1593.891304347826,176.28220318237936,0.0
2013-07-11,104.77,False,1492.6521739130435,158.10938890179574,0.0
2013-07-12,105.85,False,1592.6304347826087,173.28082947979797,0.0
2013-07-13,104.67090909090908,False,1914.4130434782608,242.74360393967453,0.0
2013-07-14,104.67090909090909,False,1774.391304347826,246.19664301739616,0.0
2013-07-15,106.2,False,1667.7608695652175,195.73683891616162,0.0
2013-07-16,105.88,False,1646.8478260869565,188.2807121245791,0.0
2013-07-17,106.39,False,1605.6304347826087,181.994286209596,0.0
2013-07-18,107.94,False,1508.6739130434783,161.09701119652075,0.0
2013-07-19,108.0,False,1591.9782608695652,175.83196130695848,0.0
2013-07-20,104.67090909090909,False,1905.5,244.38705444051627,0.0
2013-07-21,104.67090909090909,False,1756.5,245.7646599601571,0.0
2013-07-22,106.61,False,1647.195652173913,192.3694158529742,0.0
2013-07-23,107.13,True,1601.0869565217392,177.47332385353533,0.0
2013-07-24,105.41,True,1584.2608695652175,173.53748035886642,0.0
2013-07-25,105.47,True,1538.2608695652175,167.26948648973064,0.0
2013-07-26,104.76,False,1614.5652173913043,178.8696368804714,0.0
2013-07-27,104.67090909090909,False,1883.304347826087,237.87345791313132,0.0
2013-07-28,104.67090909090909,False,1733.2391304347825,243.1866734496633,0.0
2013-07-29,104.61,False,1585.0217391304348,186.02316781846238,0.0
2013-07-30,103.14,False,1576.3478260869565,178.7620594455668,0.0
2013-07-31,105.1,False,1655.595744680851,200.88831594388327,0.0
2013-08-01,107.93,False,1675.3191489361702,223.09501576997752,0.0
2013-08-02,106.94,False,1683.5531914893618,221.00511784904597,0.0
2013-08-03,106.57272727272726,False,1998.4255319148936,290.0992401868687,0.0
2013-08-04,106.57272727272729,False,1846.9148936170213,288.58994160493825,0.0
2013-08-05,106.61,True,1746.3829787234042,228.41403532323235,0.0
2013-08-06,105.32,False,1658.0212765957447,200.48476660269358,0.0
2013-08-07,104.41,False,1647.3617021276596,197.1392435482604,0.0
2013-08-08,103.45,False,1544.5106382978724,174.49664642620652,0.0
2013-08-09,106.04,False,1645.9787234042553,189.406098691358,0.0
2013-08-10,106.57272727272728,True,1817.9574468085107,243.65036144219977,0.0
2013-08-11,106.57272727272726,False,1707.8297872340424,243.95079854169475,0.0
2013-08-12,106.19,False,1623.7659574468084,196.14995736980921,0.0
2013-08-13,106.78,False,1588.5106382978724,177.94799722839505,0.0
2013-08-14,106.89,False,1578.9574468085107,182.02995897474747,0.0
2013-08-15,107.43,True,1579.1489361702127,174.54723507856343,0.0
2013-08-16,107.58,False,1695.063829787234,204.53834000218853,0.0
2013-08-17,106.57272727272729,False,1891.2340425531916,251.87166718108867,0.0
2013-08-18,106.57272727272729,False,1771.212765957447,260.4117693981482,0.0
2013-08-19,107.14,False,1640.4255319148936,203.19053140291805,0.0
2013-08-20,104.9,False,1630.404255319149,192.50623680134677,0.0
2013-08-21,103.93,False,1630.063829787234,188.39766775084175,0.0
2013-08-22,104.93,False,1515.3191489361702,171.98275026936028,0.0
2013-08-23,106.48,False,1613.7021276595744,186.25497704713806,0.0
2013-08-24,106.5727272727273,True,1861.7446808510638,236.01355499102132,0.0
2013-08-25,106.5727272727273,False,1756.5531914893618,248.98658459820425,0.0
2013-08-26,105.88,False,1620.7021276595744,194.8146133638047,0.0
2013-08-27,109.11,False,1565.276595744681,179.39855163776656,0.0
2013-08-28,110.17,False,1595.2978723404256,179.19307575364758,0.0
2013-08-29,108.51,False,1529.723404255319,165.2742345359147,0.0
2013-08-30,107.98,False,1654.2340425531916,199.17672892648707,0.0
2013-08-31,106.57272727272729,False,2051.063829787234,293.8447705420314,0.0
2013-09-01,106.2895,False,2039.8085106382978,359.37498421717174,0.0
2013-09-02,106.28950000000002,False,1795.4893617021276,257.4595740549944,0.0
2013-09-03,108.67,False,1698.595744680851,223.16521887317617,0.0
2013-09-04,107.29,False,1709.787234042553,220.2948854713805,0.0
2013-09-05,108.5,False,1589.4468085106382,185.53466838552188,0.0
2013-09-06,110.62,False,1586.787234042553,188.23919636868686,0.0
2013-09-07,106.2895,False,2039.276595744681,291.0124842873176,0.0
2013-09-08,106.28950000000002,False,2000.3191489361702,314.73176492199775,0.0
2013-09-09,109.62,False,1641.8936170212767,211.64517789152637,0.0
2013-09-10,107.48,False,1542.1914893617022,172.8812939520202,0.0
2013-09-11,107.65,False,1580.5744680851064,181.32694660493829,0.0
2013-09-12,108.72,False,1456.9787234042553,158.72936640684625,0.0
2013-09-13,108.31,False,1553.595744680851,179.32488329349047,0.0
2013-09-14,106.28950000000002,False,1964.595744680851,267.3198681234568,0.0
2013-09-15,106.2895,False,1923.6170212765958,299.01961786812564,0.0
2013-09-16,106.54,False,1642.3191489361702,209.444355150954,0.0
2013-09-17,105.36,False,1551.212765957447,183.6604657497194,0.0
2013-09-18,108.23,False,1542.8085106382978,177.1536020909091,0.0
2013-09-19,106.26,False,1429.9787234042553,156.89134231649834,0.0
2013-09-20,104.7,False,1580.531914893617,186.22160716616162,0.0
2013-09-21,106.2895,False,1947.7446808510638,262.7937042065095,0.0
2013-09-22,106.28950000000002,False,1861.9787234042553,281.74450162777777,0.0
2013-09-23,103.62,False,1600.276595744681,199.79968238198654,0.0
2013-09-24,103.22,False,1496.7659574468084,170.22075921773288,0.0
2013-09-25,102.68,False,1523.6808510638298,175.35920594612793,0.0
2013-09-26,103.1,False,1423.7021276595744,153.23113347856344,0.0
2013-09-27,102.86,False,1540.6170212765958,179.71188216835014,0.0
2013-09-28,106.28949999999999,True,1942.6382978723404,272.1120589271044,0.0
2013-09-29,106.28949999999999,False,1856.7659574468084,293.41663408866447,0.0
2013-09-30,102.36,False,1584.1489361702127,205.9867845198092,0.0
2013-10-01,102.09,False,1716.8085106382978,244.9164052053872,0.0
2013-10-02,104.15,False,1713.1914893617022,232.57893099747477,0.0
2013-10-03,103.29,False,1570.063829787234,195.80990293490458,0.0
2013-10-04,103.83,False,1663.1702127659576,212.18292820370368,0.0
2013-10-05,100.53826086956524,False,2071.1702127659573,303.118195879349,0.0
2013-10-06,100.53826086956524,False,1939.212765957447,310.3431111200898,0.0
2013-10-07,103.07,True,1644.468085106383,209.53260889057242,0.0
2013-10-08,103.54,False,1568.6808510638298,183.34832997312012,0.0
2013-10-09,101.63,False,1557.5744680851064,180.99293993097643,0.0
2013-10-10,103.08,False,1515.936170212766,171.18243437575757,0.0
2013-10-11,102.17,True,1719.9574468085107,226.10204771492707,0.0
2013-10-12,100.5382608695652,False,1808.5744680851064,239.27030919971938,0.0
2013-10-13,100.53826086956522,False,1773.5531914893618,270.3598518342312,0.0
2013-10-14,102.46,False,1544.4468085106382,192.30904657373736,0.0
2013-10-15,101.15,False,1511.0851063829787,171.29212681593714,0.0
2013-10-16,102.34,False,1572.3829787234042,199.605479204826,0.0
2013-10-17,100.72,False,1506.5106382978724,175.616954523569,0.0
2013-10-18,100.87,False,1528.4468085106382,181.4410062328844,0.0
2013-10-19,100.53826086956522,False,1983.0851063829787,273.9874130196409,0.0
2013-10-20,100.5382608695652,False,1940.6382978723404,301.74719924147024,0.0
2013-10-21,99.28,False,1581.6382978723404,195.6909809040404,0.0
2013-10-22,97.63,False,1480.4468085106382,169.27148433378227,0.0
2013-10-23,96.9,False,1517.468085106383,181.31600223344557,0.0
2013-10-24,96.65,False,1438.4893617021276,154.9153086433782,0.0
2013-10-25,97.4,False,1532.127659574468,178.2101156194164,0.0
2013-10-26,100.53826086956522,False,1903.212765957447,254.15396403703704,0.0
2013-10-27,100.53826086956522,False,1847.9148936170213,287.81789173338944,0.0
2013-10-28,98.74,False,1561.1489361702127,194.69243207631877,0.0
2013-10-29,98.29,False,1472.4468085106382,169.65936980157127,0.0
2013-10-30,96.81,False,1537.1489361702127,179.28995793338945,0.0
2013-10-31,96.29,False,1522.404255319149,167.33750454882156,0.0
2013-11-01,94.56,False,1689.0425531914893,226.50798706790124,0.0
2013-11-02,93.86399999999999,True,1998.9148936170213,303.3757323439955,0.0
2013-11-03,93.86399999999999,True,1937.9787234042553,338.2696722946128,0.0
2013-11-04,94.58,False,1694.2553191489362,238.11120485185185,0.0
2013-11-05,93.4,False,1624.5106382978724,220.71951902861952,0.0
2013-11-06,94.74,True,1620.1702127659576,216.85015646436585,0.0
2013-11-07,94.25,True,1502.1063829787233,194.32847365190796,0.0
2013-11-08,94.56,False,1588.212765957447,201.16384851234568,0.0
2013-11-09,93.86399999999999,False,1943.9787234042553,288.35596131874297,0.0
2013-11-10,93.86400000000002,True,1950.8297872340424,329.77917521829403,0.0
2013-11-11,95.13,True,1599.872340425532,209.92586423512904,0.0
2013-11-12,93.12,True,1536.7021276595744,209.47123907631877,0.0
2013-11-13,93.91,False,1523.404255319149,186.4642294529181,0.0
2013-11-14,93.76,False,1431.2340425531916,159.68990065695849,0.0
2013-11-15,93.8,False,1591.5744680851064,196.06245569696972,0.0
2013-11-16,93.86399999999999,False,2001.468085106383,294.08843328591473,0.0
2013-11-17,93.86399999999999,False,1922.4893617021276,325.0332373310886,0.0
2013-11-18,93.03,False,1619.8510638297873,219.9469988771044,0.0
2013-11-19,93.35,False,1521.1914893617022,184.87950113546577,0.0
2013-11-20,93.34,False,1595.7021276595744,198.84272435185184,0.0
2013-11-21,95.35,False,1472.2978723404256,167.25423567059485,0.0
2013-11-22,94.53,False,1563.1063829787233,191.20887375869808,0.0
2013-11-23,93.864,False,1940.1489361702127,272.47154816891134,0.0
2013-11-24,93.864,False,1867.468085106383,309.16121947586976,0.0
2013-11-25,93.86,False,1573.7446808510638,205.3678501740741,0.0
2013-11-26,93.41,False,1504.0425531914893,181.42134120314256,0.0
2013-11-27,92.05,False,1522.787234042553,189.1600931683502,0.0
2013-11-28,93.864,False,1487.1489361702127,171.70762174354658,0.0
2013-11-29,92.55,False,1591.8297872340424,200.33692714085294,0.0
2013-11-30,93.864,False,2006.6170212765958,304.1400986537599,0.0
2013-12-01,97.6252380952381,False,2061.9148936170213,391.81657070089796,0.0
2013-12-02,93.61,False,1761.0212765957447,278.0518333243547,0.0
2013-12-03,95.83,False,1698.2978723404256,238.18072220707074,0.0
2013-12-04,96.97,False,1713.3829787234042,238.01742198961847,0.0
2013-12-05,97.14,True,1648.212765957447,216.83883556958475,0.0
2013-12-06,97.48,True,1718.3617021276596,242.79559768125702,0.0
2013-12-07,97.62523809523809,False,2024.6808510638298,301.4485520768799,0.0
2013-12-08,97.62523809523809,True,1960.468085106383,330.4466307076319,0.0
2013-12-09,97.1,False,1707.9574468085107,248.20949164281703,0.0
2013-12-10,98.32,False,1687.787234042553,232.55987429068463,0.0
2013-12-11,97.25,False,1745.8510638297873,237.3497188035915,0.0
2013-12-12,97.21,False,1703.0851063829787,215.6319197413019,0.0
2013-12-13,96.27,False,1799.1063829787233,243.91527103181818,0.0
2013-12-14,97.6252380952381,False,2156.1702127659573,311.3983821683502,0.0
2013-12-15,97.62523809523809,False,2175.2978723404253,360.27821314057235,0.0
2013-12-16,97.18,False,1969.8936170212767,289.59612281313133,0.0
2013-12-17,96.99,False,2002.1914893617022,269.6244202258698,0.0
2013-12-18,97.59,False,2177.7872340425533,296.0052395763188,0.0
2013-12-19,98.4,False,2324.8297872340427,284.77050403310886,0.0
2013-12-20,99.11,False,2260.3829787234044,305.33348352216615,0.0
2013-12-21,97.6252380952381,True,2583.5106382978724,384.7772585521886,0.0
2013-12-22,97.6252380952381,True,2531.851063829787,390.73801732154885,0.0
2013-12-23,98.62,True,3103.744680851064,444.9300137076319,0.0
2013-12-24,98.87,True,3315.872340425532,348.29589827833894,0.0
2013-12-26,99.18,True,2042.595744680851,264.1589014667228,0.0
2013-12-27,99.94,False,2092.127659574468,268.9758518759821,0.0
2013-12-28,97.6252380952381,False,2188.468085106383,312.54338158193036,0.0
2013-12-29,97.6252380952381,False,1887.8510638297873,280.42620927255894,0.0
2013-12-30,98.9,False,2503.0851063829787,356.41679901879905,0.0
2013-12-31,98.17,True,2493.9148936170213,284.66030474046016,0.0
2014-01-01,94.61714285714285,True,663.5,4.82719719640853,0.0
2014-01-02,95.14,False,1972.0869565217392,449.5012491812571,0.0
2014-01-03,93.66,False,1797.6170212765958,381.97129382884395,0.0
2014-01-04,94.61714285714287,False,2156.6170212765956,525.6054358046576,0.0
2014-01-05,94.61714285714287,False,1988.8297872340424,532.89494328844,0.0
2014-01-06,93.12,False,1654.9787234042553,337.973380476431,0.0
2014-01-07,93.31,False,1603.4255319148936,316.19001058333333,0.0
2014-01-08,91.9,False,1642.6382978723404,357.00160127833897,0.0
2014-01-09,91.36,False,1544.1489361702127,278.5510288518518,0.0
2014-01-10,92.39,False,1602.1702127659576,304.7448535723905,0.0
2014-01-11,94.61714285714287,False,2014.063829787234,441.81899866386084,0.0
2014-01-12,94.61714285714287,False,1898.212765957447,473.98069523961834,0.0
2014-01-13,91.45,False,1608.2978723404256,311.75477834932656,0.0
2014-01-14,92.15,False,1526.0425531914893,282.0668374214366,0.0
2014-01-15,93.78,False,1593.7021276595744,318.2196796122335,0.0
2014-01-16,93.54,False,1572.6382978723404,282.14882952132433,0.0
2014-01-17,93.96,False,1606.531914893617,304.67896501515145,0.0
2014-01-18,94.61714285714287,False,1975.595744680851,441.51508973372614,0.0
2014-01-19,94.61714285714287,False,1879.0,477.96595628002245,0.0
2014-01-20,94.61714285714287,False,1592.9787234042553,323.1481828681257,0.0
2014-01-21,94.51,False,1582.6382978723404,302.3665588731762,0.0
2014-01-22,96.35,False,1544.6808510638298,310.3802451593715,0.0
2014-01-23,97.23,False,1486.4468085106382,258.57970811430977,0.0
2014-01-24,96.66,False,1593.212765957447,295.243867708193,0.0
2014-01-25,94.61714285714287,False,1906.787234042553,411.8299545751964,0.0
2014-01-26,94.61714285714287,False,1833.7446808510638,456.8225212469136,0.0
2014-01-27,95.82,False,1570.9148936170213,303.4785823294051,0.0
2014-01-28,97.49,False,1520.7446808510638,270.2544533097643,0.0
2014-01-29,97.34,False,1496.659574468085,287.7968518080808,0.0
2014-01-30,98.25,False,1483.787234042553,254.56956829590345,0.0
2014-01-31,97.55,False,1690.659574468085,314.711668010101,0.0
2014-02-01,100.81736842105265,False,2136.1063829787236,364.12469078563413,0.0
2014-02-02,100.81736842105263,False,1939.5106382978724,347.8145550516274,0.0
2014-02-03,96.44,False,1765.936170212766,259.0558490227273,0.0
2014-02-04,97.24,False,1676.0425531914893,226.25678281498315,0.0
2014-02-05,97.4,False,1684.1063829787233,223.98333664842872,0.0
2014-02-06,97.84,False,1607.9574468085107,201.5370940117845,0.0
2014-02-07,99.98,False,1679.9574468085107,218.55868014085297,0.0
